id,country_id,league_id,season_x,stage,date_x,match_api_id,home_away_indicator,real_api_id,other_team_id,other_team_name,real_score,other_score,real_winprob,tie_prob,other_winprob,real_player_1_name,real_player_1_rating,real_player_1_potential,real_player_2_name,real_player_2_rating,real_player_2_potential,real_player_3_name,real_player_3_rating,real_player_3_potential,real_player_4_name,real_player_4_rating,real_player_4_potential,real_player_5_name,real_player_5_rating,real_player_5_potential,real_player_6_name,real_player_6_rating,real_player_6_potential,real_player_7_name,real_player_7_rating,real_player_7_potential,real_player_8_name,real_player_8_rating,real_player_8_potential,real_player_9_name,real_player_9_rating,real_player_9_potential,real_player_10_name,real_player_10_rating,real_player_10_potential,real_player_11_name,real_player_11_rating,real_player_11_potential,other_player_1_name,other_player_1_rating,other_player_1_potential,other_player_2_name,other_player_2_rating,other_player_2_potential,other_player_3_name,other_player_3_rating,other_player_3_potential,other_player_4_name,other_player_4_rating,other_player_4_potential,other_player_5_name,other_player_5_rating,other_player_5_potential,other_player_6_name,other_player_6_rating,other_player_6_potential,other_player_7_name,other_player_7_rating,other_player_7_potential,other_player_8_name,other_player_8_rating,other_player_8_potential,other_player_9_name,other_player_9_rating,other_player_9_potential,other_player_10_name,other_player_10_rating,other_player_10_potential,other_player_11_name,other_player_11_rating,other_player_11_potential,date_y,season_y,real_wins,real_draws,real_losses,date,season,other_wins,other_draws,other_losses,result
21775,21518,21518,2008/2009,32,2009-04-21 00:00:00,530621,1,8633,8305,Getafe CF,3,2,0.7365369642361659,0.1771549048865029,0.0863081308773312,Iker Casillas,91.0,92.0,Sergio Ramos,84.0,92.0,Pepe,84.0,88.0,Fabio Cannavaro,84.0,91.0,Marcelo,75.0,83.0,Gonzalo Higuain,82.0,87.0,Fernando Gago,79.0,87.0,Jose Maria Guti,83.0,85.0,Rafael van der Vaart,85.0,90.0,Raul,82,89,Klaas Jan Huntelaar,84.0,90.0,Vladimir Stojkovic,75.0,82.0,David Cortes,74.0,76.0,Cata Diaz,80.0,85.0,Mario Alvarez,76.0,78.0,Rafa Lopez,70.0,74.0,Esteban Granero,76.0,83.0,Francisco Javier Casquero,75.0,83.0,Eugen Polanski,74.0,83.0,Jaime Gavilan,77.0,87.0,Manu del Moral,75,82,Roberto Soldado,77.0,80.0,2009-04-21 00:00:00,2008/2009,23.0,3.0,5.0,2009-04-21 00:00:00,2008/2009,8.0,10.0,13.0,2
21781,21518,21518,2008/2009,33,2009-04-26 00:00:00,530627,0,8633,8302,Sevilla FC,4,2,0.3730151255702007,0.2817184439658405,0.3452664304639588,Iker Casillas,91.0,92.0,Sergio Ramos,84.0,92.0,Fabio Cannavaro,84.0,91.0,Christoph Metzelder,80.0,88.0,Miguel Torres,75.0,83.0,Fernando Gago,79.0,87.0,Lassana Diarra,81.0,85.0,Gonzalo Higuain,82.0,87.0,Jose Maria Guti,83.0,85.0,Marcelo,75,83,Raul,82.0,89.0,Andres Palop,82.0,90.0,Adriano,78.0,86.0,David Prieto,68.0,74.0,Julien Escude,78.0,81.0,Fernando Navarro,77.0,79.0,Jesus Navas,83.0,92.0,Romaric,80.0,85.0,Aldo Pedro Duscher,76.0,82.0,Diego Perotti,64.0,69.0,Renato,78,80,Frederic Kanoute,82.0,87.0,2009-04-26 00:00:00,2008/2009,24.0,3.0,5.0,2009-04-26 00:00:00,2008/2009,17.0,6.0,9.0,2
21794,21518,21518,2008/2009,34,2009-05-02 00:00:00,530640,1,8633,8634,FC Barcelona,2,6,0.3677952815960216,0.2798917530843789,0.3523129653195994,Iker Casillas,91.0,92.0,Sergio Ramos,84.0,92.0,Fabio Cannavaro,84.0,91.0,Christoph Metzelder,80.0,88.0,Gabriel Heinze,79.0,83.0,Arjen Robben,86.0,88.0,Fernando Gago,79.0,87.0,Lassana Diarra,81.0,85.0,Marcelo,75.0,83.0,Gonzalo Higuain,82,87,Raul,82.0,89.0,Victor Valdes,83.0,85.0,Daniel Alves,86.0,91.0,Carles Puyol,88.0,90.0,Gerard Pique,78.0,88.0,Eric Abidal,83.0,89.0,Xavi Hernandez,87.0,88.0,Yaya Toure,81.0,86.0,Andres Iniesta,85.0,90.0,Lionel Messi,90.0,95.0,Thierry Henry,84,91,Samuel Eto'o,87.0,90.0,2009-05-02 00:00:00,2008/2009,25.0,3.0,5.0,2009-05-02 00:00:00,2008/2009,26.0,4.0,3.0,0
21807,21518,21518,2008/2009,35,2009-05-09 00:00:00,530653,0,8633,10267,Valencia CF,0,3,0.3309752080058844,0.2746469001358952,0.3943778918582203,Iker Casillas,91.0,92.0,Sergio Ramos,84.0,92.0,Fabio Cannavaro,84.0,91.0,Christoph Metzelder,80.0,88.0,Gabriel Heinze,79.0,83.0,Arjen Robben,86.0,88.0,Fernando Gago,79.0,87.0,Javi Garcia,70.0,75.0,Marcelo,75.0,83.0,Gonzalo Higuain,82,87,Raul,82.0,89.0,Cesar Sanchez,71.0,83.0,Miguel,79.0,83.0,Raul Albiol,81.0,88.0,Hedwiges Maduro,76.0,84.0,Alexis,78.0,85.0,Carlos Marchena,82.0,85.0,Ruben Baraja,79.0,83.0,Joaquin,82.0,87.0,David Silva,85.0,90.0,Juan Mata,79,86,David Villa,87.0,93.0,2009-05-09 00:00:00,2008/2009,25.0,3.0,6.0,2009-05-09 00:00:00,2008/2009,16.0,8.0,10.0,0
21816,21518,21518,2008/2009,36,2009-05-16 00:00:00,530662,0,8633,10205,Villarreal CF,2,3,0.3086914280695847,0.2689400493286404,0.4223685226017747,Iker Casillas,91.0,92.0,Sergio Ramos,84.0,92.0,Fabio Cannavaro,84.0,91.0,Miguel Torres,75.0,83.0,Gabriel Heinze,79.0,83.0,Rafael van der Vaart,85.0,90.0,Javi Garcia,70.0,75.0,Lassana Diarra,81.0,85.0,Arjen Robben,86.0,88.0,Raul,82,89,Klaas Jan Huntelaar,84.0,90.0,Diego Lopez,83.0,85.0,Javier Venta,73.0,75.0,Gonzalo Rodriguez,78.0,84.0,Diego Godin,76.0,80.0,Joan Capdevila,80.0,83.0,Cani,77.0,82.0,Sebastian Eguren,76.0,79.0,Ariel Ibagaza,79.0,82.0,Robert Pires,81.0,84.0,Joseba Llorente,78,82,Giuseppe Rossi,81.0,86.0,2009-05-16 00:00:00,2008/2009,25.0,3.0,7.0,2009-05-16 00:00:00,2008/2009,15.0,11.0,9.0,0
21825,21518,21518,2008/2009,37,2009-05-24 00:00:00,530671,1,8633,8661,RCD Mallorca,1,3,0.6217404072776641,0.2270969860035197,0.1511626067188161,Iker Casillas,91.0,92.0,Miguel Torres,75.0,83.0,Sergio Ramos,84.0,92.0,Fabio Cannavaro,84.0,91.0,Marcelo,75.0,83.0,Gonzalo Higuain,82.0,87.0,Rafael van der Vaart,85.0,90.0,Lassana Diarra,81.0,85.0,Arjen Robben,86.0,88.0,Raul,82,89,Klaas Jan Huntelaar,84.0,90.0,Miguel Angel Moya,77.0,81.0,Jose Miguel Josemi,76.0,77.0,David Navarro,76.0,79.0,Ivan Ramis,74.0,80.0,Ayoze Diaz Diaz,74.0,75.0,Cleber Santana,73.0,81.0,Mario Suarez,72.0,78.0,Fernando Varela,72.0,75.0,Jose Manuel Jurado,77.0,83.0,Juan Arango,78,80,Aritz Aduriz,75.0,80.0,2009-05-24 00:00:00,2008/2009,25.0,3.0,8.0,2009-05-24 00:00:00,2008/2009,13.0,9.0,14.0,0
21835,21518,21518,2008/2009,38,2009-05-31 00:00:00,530682,0,8633,8371,CA Osasuna,1,2,0.225720627537725,0.2381020379575488,0.536177334504726,Iker Casillas,91.0,92.0,Michel Salgado,71.0,81.0,Christoph Metzelder,80.0,88.0,Miguel Torres,75.0,83.0,Gary Kagelmacher,65.0,75.0,Arjen Robben,86.0,88.0,Rafael van der Vaart,85.0,90.0,Lassana Diarra,81.0,85.0,Marcelo,75.0,83.0,Raul,82,89,Gonzalo Higuain,82.0,87.0,Ricardo,72.0,78.0,Cesar Azpilicueta,64.0,73.0,Miguel Flano,71.0,76.0,,,,Nacho Monreal,68.0,73.0,Javad Nekounam,75.0,82.0,Patxi Martinez Punal,74.0,78.0,Juanfran,72.0,76.0,Masoud Shojaei,72.0,78.0,Jaroslav Plasil,70,80,Walter Pandiani,75.0,85.0,2009-05-31 00:00:00,2008/2009,25.0,3.0,9.0,2009-05-31 00:00:00,2008/2009,9.0,13.0,15.0,0
21841,21518,21518,2008/2009,4,2008-09-24 00:00:00,530116,1,8633,9869,Real Sporting de Gijón,7,1,0.790426927645738,0.1446879876274824,0.0648850847267796,Iker Casillas,91.0,92.0,Miguel Torres,74.0,83.0,Pepe,84.0,86.0,Fabio Cannavaro,85.0,91.0,Marcelo,75.0,83.0,,,,Mahamadou Diarra,80.0,87.0,Rafael van der Vaart,86.0,92.0,Arjen Robben,84.0,86.0,Gonzalo Higuain,77,87,Raul,82.0,89.0,Sergio Sanchez,67.0,66.0,Raul Camara,64.0,69.0,Ivan Hernandez,68.0,72.0,Jurgen Colin,63.0,69.0,Roberto Canella,64.0,69.0,Diego Camacho,72.0,73.0,Michel,64.0,72.0,,,,Kike Mateo,67.0,72.0,Francisco Maldonado,65,70,David Barral,72.0,73.0,2008-09-24 00:00:00,2008/2009,2.0,0.0,1.0,2008-09-24 00:00:00,2008/2009,0.0,0.0,3.0,2
21852,21518,21518,2008/2009,5,2008-09-27 00:00:00,530127,0,8633,8603,Real Betis Balompié,2,1,0.4974916090630668,0.277340242573439,0.2251681483634942,Iker Casillas,91.0,92.0,Sergio Ramos,85.0,92.0,Pepe,84.0,86.0,Gabriel Heinze,80.0,83.0,Marcelo,75.0,83.0,Rafael van der Vaart,86.0,92.0,Mahamadou Diarra,80.0,87.0,,,,Ruud van Nistelrooy,86.0,90.0,Raul,82,89,Arjen Robben,84.0,86.0,Casto Espinosa,64.0,72.0,Nelson,71.0,80.0,Juanito,79.0,83.0,Arturo Arzu,68.0,75.0,Fabian Monzon,65.0,77.0,Mehmet Aurelio,77.0,79.0,Achille Emana,79.0,78.0,Sergio Garcia,78.0,84.0,Jesus Capi,73.0,78.0,Abella Perez Damia,65,72,Jose Mari,71.0,80.0,2008-09-27 00:00:00,2008/2009,3.0,0.0,1.0,2008-09-27 00:00:00,2008/2009,0.0,2.0,2.0,2
21859,21518,21518,2008/2009,6,2008-10-05 00:00:00,530134,1,8633,8558,RCD Espanyol,2,2,0.6989433270209319,0.1974783048565934,0.1035783681224747,Iker Casillas,91.0,92.0,Sergio Ramos,85.0,92.0,Pepe,84.0,86.0,Fabio Cannavaro,85.0,91.0,Gabriel Heinze,80.0,83.0,Gonzalo Higuain,77.0,87.0,,,,Mahamadou Diarra,80.0,87.0,Rafael van der Vaart,86.0,92.0,Ruud van Nistelrooy,86,90,Raul,82.0,89.0,Carlos Kameni,81.0,89.0,Sergio Sanchez,65.0,72.0,Daniel Jarque,77.0,81.0,Nicolas Pareja,72.0,76.0,Gregory Beranger,70.0,73.0,Roman Martinez,68.0,74.0,Hurtado Perez Moises,74.0,78.0,Luis Garcia,78.0,83.0,Ivan de la Pena,81.0,88.0,Nene,77,80,Raul Tamudo,81.0,86.0,2008-10-05 00:00:00,2008/2009,4.0,0.0,1.0,2008-10-05 00:00:00,2008/2009,2.0,1.0,2.0,1
21870,21518,21518,2008/2009,7,2008-10-18 00:00:00,530205,0,8633,9906,Atlético Madrid,2,1,0.3864321861932596,0.2883328568558506,0.3252349569508897,Iker Casillas,91.0,92.0,Sergio Ramos,85.0,92.0,Pepe,84.0,86.0,Fabio Cannavaro,85.0,91.0,Marcelo,75.0,83.0,,,,Fernando Gago,79.0,87.0,Wesley Sneijder,86.0,89.0,Gonzalo Higuain,77.0,87.0,Ruud van Nistelrooy,86,90,Raul,82.0,89.0,Leonardo Franco,79.0,83.0,Luis Perea,77.0,84.0,Johnny Heitinga,78.0,83.0,Tomas Ujfalusi,81.0,84.0,Mariano Pernia,74.0,79.0,Maniche,79.0,84.0,Paulo Assuncao,78.0,80.0,Raul Garcia,76.0,83.0,Ever Banega,77.0,86.0,Sergio Aguero,84,90,Diego Forlan,83.0,85.0,2008-10-18 00:00:00,2008/2009,4.0,1.0,1.0,2008-10-18 00:00:00,2008/2009,3.0,0.0,3.0,2
21883,21518,21518,2008/2009,8,2008-10-26 00:00:00,530218,1,8633,8315,Athletic Club de Bilbao,3,2,0.7335672595017878,0.1776342451720666,0.0887984953261455,Iker Casillas,91.0,92.0,Michel Salgado,71.0,81.0,Pepe,84.0,86.0,Gabriel Heinze,80.0,83.0,Marcelo,75.0,83.0,Wesley Sneijder,86.0,89.0,Fernando Gago,79.0,87.0,Rafael van der Vaart,86.0,92.0,Gonzalo Higuain,77.0,87.0,Raul,82,89,Arjen Robben,84.0,86.0,Gorka Iraizoz Moreno,76.0,79.0,Andoni Iraola,72.0,77.0,Aitor Ocio,76.0,76.0,Fernando Amorebieta,71.0,75.0,Mikel Balenziaga,66.0,72.0,Pablo Orbaiz,74.0,74.0,Francisco Navarro Yeste,80.0,82.0,David Lopez,72.0,79.0,,,,Igor Gabilondo,72,75,Fernando Llorente,72.0,76.0,2008-10-26 00:00:00,2008/2009,5.0,1.0,1.0,2008-10-26 00:00:00,2008/2009,1.0,2.0,4.0,2
21895,21518,21518,2008/2009,9,2008-11-02 00:00:00,530230,0,8633,9865,UD Almería,1,1,0.5636512946780301,0.2608001227810902,0.1755485825408796,Iker Casillas,91.0,92.0,Sergio Ramos,85.0,92.0,Pepe,84.0,86.0,Fabio Cannavaro,85.0,91.0,Gabriel Heinze,80.0,83.0,Mahamadou Diarra,80.0,87.0,Fernando Gago,79.0,87.0,Gonzalo Higuain,77.0,87.0,Wesley Sneijder,86.0,89.0,Arjen Robben,84,86,Raul,82.0,89.0,Diego Alves,81.0,84.0,Bruno Saltor,65.0,71.0,Chico,64.0,68.0,Hernan Pellerano,71.0,78.0,Mane,67.0,68.0,Juanma Ortiz,77.0,79.0,Juanito,72.0,79.0,Julio Alvarez,75.0,76.0,Pablo Piatti,70.0,79.0,Corona,73,79,Alvaro Negredo,78.0,82.0,2008-11-02 00:00:00,2008/2009,6.0,1.0,1.0,2008-11-02 00:00:00,2008/2009,3.0,2.0,3.0,1
21898,21518,21518,2009/2010,1,2009-08-29 00:00:00,684585,1,8633,9783,RC Deportivo de La Coruña,3,2,0.7435193668541941,0.1756558661510667,0.0808247669947391,Iker Casillas,91.0,92.0,Alvaro Arbeloa,78.0,81.0,Raul Albiol,81.0,88.0,Ezequiel Garay,82.0,85.0,Marcelo,75.0,83.0,Lassana Diarra,81.0,85.0,Xabi Alonso,83.0,87.0,Kaka,89.0,93.0,Raul,82.0,89.0,Cristiano Ronaldo,90,94,Karim Benzema,85.0,91.0,Daniel Aranzubia,74.0,80.0,Laure,65.0,74.0,Ze Castro,74.0,80.0,Alberto Lopo,76.0,82.0,Filipe Luis,78.0,85.0,Juca,72.0,74.0,Juan Rodriguez,72.0,79.0,Pablo Alvarez,69.0,78.0,Juan Carlos Valeron,80.0,89.0,Andres Guardado,81,88,Ivan Sanchez Riki,77.0,83.0,2009-08-29 00:00:00,2009/2010,,,,2009-08-29 00:00:00,2009/2010,,,,2
21913,21518,21518,2009/2010,10,2009-11-07 00:00:00,684734,0,8633,9906,Atlético Madrid,3,2,0.4824241326949654,0.2673225108068262,0.2502533564982083,Iker Casillas,90.0,92.0,Sergio Ramos,85.0,91.0,Pepe,84.0,88.0,Ezequiel Garay,81.0,85.0,Alvaro Arbeloa,80.0,81.0,Kaka,88.0,92.0,Xabi Alonso,84.0,87.0,Lassana Diarra,82.0,85.0,Marcelo,79.0,83.0,Gonzalo Higuain,82,87,Karim Benzema,85.0,91.0,Sergio Asenjo,81.0,84.0,Tomas Ujfalusi,80.0,84.0,Pablo Ibanez,76.0,85.0,Luis Perea,77.0,84.0,Antonio Lopez,75.0,81.0,Raul Garcia,78.0,81.0,Cleber Santana,75.0,81.0,Jose Antonio Reyes,82.0,85.0,Jose Manuel Jurado,80.0,83.0,Simao,84,86,Diego Forlan,86.0,87.0,2009-11-07 00:00:00,2009/2010,7.0,1.0,1.0,2009-11-07 00:00:00,2009/2010,1.0,4.0,4.0,2
21923,21518,21518,2009/2010,11,2009-11-21 00:00:00,684755,1,8633,8696,Racing Santander,1,0,0.7672839831533371,0.1539854166377056,0.0787306002089572,Iker Casillas,90.0,92.0,Alvaro Arbeloa,80.0,81.0,Pepe,84.0,88.0,Ezequiel Garay,81.0,85.0,Royston Drenthe,74.0,81.0,Esteban Granero,77.0,83.0,Xabi Alonso,84.0,87.0,Marcelo,79.0,83.0,Kaka,88.0,92.0,Gonzalo Higuain,82,87,Karim Benzema,85.0,91.0,Tono,78.0,80.0,Pablo Pinillos,73.0,81.0,Nasief Morris,76.0,78.0,Marc Torrejon Moya,75.0,80.0,Christian Fernandez,64.0,68.0,Gonzalo Colsa,78.0,80.0,Mehdi Lacen,75.0,76.0,Pedro Munitis,81.0,86.0,Luis Garcia,79.0,84.0,Oscar Serrano,76,80,Mohammed Tchite,76.0,79.0,2009-11-21 00:00:00,2009/2010,8.0,1.0,1.0,2009-11-21 00:00:00,2009/2010,1.0,4.0,5.0,2
21934,21518,21518,2009/2010,12,2009-11-29 00:00:00,684766,0,8633,8634,FC Barcelona,0,1,0.2285145298679496,0.2597264159100399,0.5117590542220104,Iker Casillas,90.0,92.0,Sergio Ramos,85.0,91.0,Raul Albiol,83.0,88.0,Pepe,84.0,88.0,Alvaro Arbeloa,80.0,81.0,Lassana Diarra,82.0,85.0,Xabi Alonso,84.0,87.0,Gonzalo Higuain,82.0,87.0,Kaka,88.0,92.0,Marcelo,79,83,Cristiano Ronaldo,89.0,94.0,Victor Valdes,83.0,85.0,Daniel Alves,86.0,90.0,Carles Puyol,88.0,90.0,Gerard Pique,82.0,88.0,Eric Abidal,82.0,85.0,Xavi Hernandez,87.0,90.0,Sergio Busquets,76.0,84.0,Seydou Keita,82.0,85.0,Lionel Messi,90.0,95.0,Thierry Henry,85,91,Andres Iniesta,87.0,90.0,2009-11-29 00:00:00,2009/2010,9.0,1.0,1.0,2009-11-29 00:00:00,2009/2010,8.0,3.0,0.0,0
21944,21518,21518,2009/2010,13,2009-12-05 00:00:00,684776,1,8633,9865,UD Almería,4,2,0.7835204974488283,0.1476002533920376,0.0688792491591341,Iker Casillas,90.0,92.0,Sergio Ramos,85.0,91.0,Raul Albiol,83.0,88.0,Pepe,84.0,88.0,Alvaro Arbeloa,80.0,81.0,Esteban Granero,77.0,83.0,Xabi Alonso,84.0,87.0,Rafael van der Vaart,83.0,90.0,Marcelo,79.0,83.0,Cristiano Ronaldo,89,94,Gonzalo Higuain,82.0,87.0,Diego Alves,81.0,86.0,Michel,65.0,68.0,Chico,72.0,76.0,Santiago Acasiete,73.0,80.0,Domingo Cisma,71.0,74.0,Fernando Soriano,72.0,80.0,Hernan Dario Bernardello,71.0,77.0,Modeste M'Bami,75.0,72.0,Juanma Ortiz,76.0,80.0,Kalu Uche,77,80,Albert Crusat,74.0,78.0,2009-12-05 00:00:00,2009/2010,9.0,1.0,2.0,2009-12-05 00:00:00,2009/2010,3.0,3.0,6.0,2
21955,21518,21518,2009/2010,14,2009-12-12 00:00:00,684787,0,8633,10267,Valencia CF,3,2,0.3470989849636788,0.2736167332505,0.3792842817858211,Iker Casillas,90.0,92.0,Sergio Ramos,85.0,91.0,Pepe,84.0,88.0,Raul Albiol,83.0,88.0,Alvaro Arbeloa,80.0,81.0,Lassana Diarra,82.0,85.0,Xabi Alonso,84.0,87.0,Marcelo,79.0,83.0,Rafael van der Vaart,83.0,90.0,Gonzalo Higuain,82,87,Karim Benzema,85.0,91.0,Cesar Sanchez,72.0,80.0,Bruno Saltor,76.0,79.0,David Navarro,76.0,79.0,Dealbert,76.0,82.0,Jeremy Mathieu,78.0,85.0,David Albelda,78.0,83.0,Carlos Marchena,82.0,85.0,Pablo Hernandez,79.0,83.0,Ever Banega,76.0,86.0,Juan Mata,82,88,David Villa,87.0,92.0,2009-12-12 00:00:00,2009/2010,10.0,1.0,2.0,2009-12-12 00:00:00,2009/2010,8.0,4.0,1.0,2
21965,21518,21518,2009/2010,15,2009-12-19 00:00:00,684804,1,8633,8394,Real Zaragoza,6,0,0.7764860327964425,0.1515055541446572,0.0720084130589003,Iker Casillas,90.0,92.0,Sergio Ramos,85.0,91.0,Ezequiel Garay,81.0,85.0,Raul Albiol,83.0,88.0,Alvaro Arbeloa,80.0,81.0,Lassana Diarra,82.0,85.0,Mahamadou Diarra,80.0,87.0,Marcelo,79.0,83.0,Rafael van der Vaart,83.0,90.0,Gonzalo Higuain,82,87,Cristiano Ronaldo,89.0,94.0,,,,Carlos Diogo,70.0,67.0,Francisco Pavon,73.0,84.0,Roberto Fabian Ayala,77.0,83.0,Javier Paredes,69.0,77.0,Leonardo Ponzio,74.0,81.0,Ander Herrera,70.0,83.0,Abel Aguilar,71.0,73.0,Jermaine Pennant,76.0,81.0,Angel Javier Arizmendi,73,81,Angel Lafita,78.0,81.0,2009-12-19 00:00:00,2009/2010,11.0,1.0,2.0,2009-12-19 00:00:00,2009/2010,3.0,3.0,8.0,2
21976,21518,21518,2009/2010,16,2010-01-03 00:00:00,684828,0,8633,8371,CA Osasuna,0,0,0.6339773806125051,0.2297272076689255,0.1362954117185694,Iker Casillas,90.0,92.0,Sergio Ramos,85.0,91.0,Ezequiel Garay,81.0,85.0,Raul Albiol,83.0,88.0,Alvaro Arbeloa,80.0,81.0,Lassana Diarra,82.0,85.0,Xabi Alonso,84.0,87.0,Rafael van der Vaart,83.0,90.0,Marcelo,79.0,83.0,Gonzalo Higuain,82,87,Cristiano Ronaldo,89.0,94.0,Ricardo,73.0,79.0,Cesar Azpilicueta,73.0,80.0,Roversio,72.0,74.0,Miguel Flano,75.0,77.0,Nacho Monreal,75.0,82.0,Juanfran,75.0,77.0,Javad Nekounam,76.0,83.0,Patxi Martinez Punal,74.0,79.0,Javier Camunas,76.0,77.0,Carlos Reina Aranda,74,75,Walter Pandiani,77.0,86.0,2010-01-03 00:00:00,2009/2010,12.0,1.0,2.0,2010-01-03 00:00:00,2009/2010,4.0,4.0,7.0,1
21986,21518,21518,2009/2010,17,2010-01-10 00:00:00,684844,1,8633,8661,RCD Mallorca,2,0,0.7265779959126575,0.1799877062120087,0.0934342978753337,Iker Casillas,90.0,92.0,Alvaro Arbeloa,80.0,81.0,Raul Albiol,83.0,88.0,Ezequiel Garay,81.0,85.0,Marcelo,79.0,83.0,Fernando Gago,78.0,87.0,Xabi Alonso,84.0,87.0,Cristiano Ronaldo,89.0,94.0,Kaka,88.0,92.0,Rafael van der Vaart,83,90,Gonzalo Higuain,82.0,87.0,Dudu Aouate,74.0,76.0,Jose Miguel Josemi,73.0,68.0,Ruben,71.0,74.0,Jose Carlos Nunes,76.0,77.0,Ayoze Diaz Diaz,72.0,76.0,Mario Suarez,73.0,79.0,Marti Soler,74.0,80.0,Julio Alvarez,75.0,77.0,Borja Valero,72.0,77.0,Gonzalo Castro,74,78,Aritz Aduriz,77.0,81.0,2010-01-10 00:00:00,2009/2010,12.0,2.0,2.0,2010-01-10 00:00:00,2009/2010,9.0,3.0,4.0,2
21997,21518,21518,2009/2010,18,2010-01-16 00:00:00,684866,0,8633,8315,Athletic Club de Bilbao,0,1,0.5902300280370145,0.2490792880950853,0.1606906838679002,Iker Casillas,90.0,92.0,Sergio Ramos,85.0,91.0,Raul Albiol,83.0,88.0,Ezequiel Garay,81.0,85.0,Alvaro Arbeloa,80.0,81.0,Lassana Diarra,82.0,85.0,Xabi Alonso,84.0,87.0,Cristiano Ronaldo,89.0,94.0,Kaka,88.0,92.0,Marcelo,79,83,Karim Benzema,85.0,91.0,Gorka Iraizoz Moreno,78.0,80.0,Andoni Iraola,79.0,81.0,Mikel San Jose,65.0,72.0,Fernando Amorebieta,78.0,80.0,Koikili Campo,71.0,73.0,Carlos Gurpegi,71.0,77.0,Pablo Orbaiz,74.0,77.0,Javier Martinez,76.0,77.0,Francisco Navarro Yeste,80.0,77.0,Fernando Llorente,80,85,Gaizka Toquero,69.0,76.0,2010-01-16 00:00:00,2009/2010,13.0,2.0,2.0,2010-01-16 00:00:00,2009/2010,8.0,3.0,6.0,0
22007,21518,21518,2009/2010,19,2010-01-24 00:00:00,684881,1,8633,9864,Málaga CF,2,0,0.780921137373903,0.1509828860246086,0.0680959766014884,Iker Casillas,90.0,92.0,Sergio Ramos,85.0,91.0,Raul Albiol,83.0,88.0,Ezequiel Garay,81.0,85.0,Alvaro Arbeloa,80.0,81.0,Lassana Diarra,82.0,85.0,Xabi Alonso,84.0,87.0,Jose Maria Guti,82.0,85.0,Cristiano Ronaldo,89.0,94.0,Karim Benzema,85,91,Kaka,88.0,92.0,Gustavo Adolfo Munua,73.0,81.0,Jesus Gamez,77.0,78.0,Ivan Gonzalez,59.0,69.0,Weligton,76.0,77.0,Patrick Mtiliga,68.0,73.0,,,,Fernando,73.0,77.0,Javi Lopez,63.0,67.0,Selim Benachour,74.0,76.0,Duda,79,80,Felipe Caicedo,74.0,82.0,2010-01-24 00:00:00,2009/2010,13.0,2.0,3.0,2010-01-24 00:00:00,2009/2010,3.0,8.0,7.0,2
22009,21518,21518,2009/2010,2,2009-09-12 00:00:00,684596,0,8633,8558,RCD Espanyol,3,0,0.5831972768200437,0.2489986877971151,0.167804035382841,Iker Casillas,90.0,92.0,Alvaro Arbeloa,80.0,81.0,Raul Albiol,83.0,88.0,Christoph Metzelder,79.0,88.0,Marcelo,79.0,83.0,Jose Maria Guti,82.0,85.0,Xabi Alonso,84.0,87.0,Gonzalo Higuain,82.0,87.0,Esteban Granero,77.0,83.0,Kaka,88,92,Karim Benzema,85.0,91.0,Carlos Kameni,81.0,87.0,Francisco Chica,71.0,80.0,Nicolas Pareja,76.0,77.0,Juan Forlin,72.0,78.0,David Garcia,68.0,70.0,Shunsuke Nakamura,81.0,84.0,Hurtado Perez Moises,78.0,79.0,Joan Verdu,75.0,86.0,Luis Garcia,79.0,84.0,Ivan Alonso,75,79,Raul Tamudo,80.0,87.0,2009-09-12 00:00:00,2009/2010,1.0,0.0,0.0,2009-09-12 00:00:00,2009/2010,0.0,0.0,1.0,2
22018,21518,21518,2009/2010,20,2010-01-30 00:00:00,684885,0,8633,9783,RC Deportivo de La Coruña,3,1,0.480003297734705,0.2754759986985118,0.244520703566783,Iker Casillas,90.0,92.0,Alvaro Arbeloa,80.0,81.0,Sergio Ramos,85.0,91.0,Raul Albiol,83.0,88.0,Marcelo,79.0,83.0,Esteban Granero,77.0,83.0,Xabi Alonso,84.0,87.0,Jose Maria Guti,82.0,85.0,Kaka,88.0,92.0,Karim Benzema,85,91,Raul,81.0,89.0,Daniel Aranzubia,77.0,81.0,Laure,71.0,75.0,Diego Daniel Colotto,75.0,83.0,Alberto Lopo,79.0,83.0,Manuel Pablo,76.0,82.0,Antonio Tomas,69.0,70.0,Juca,72.0,74.0,Juan Rodriguez,73.0,80.0,Juan Carlos Valeron,80.0,90.0,Pablo Alvarez,72,79,Adrian Lopez,73.0,84.0,2010-01-30 00:00:00,2009/2010,14.0,2.0,3.0,2010-01-30 00:00:00,2009/2010,10.0,4.0,5.0,2
